Date,Open,Close,High,Low,Volume,ticker
2019-02-08,111.71099006629818,112.09196472167969,112.14277253828867,111.3638743703197,4436700,JNJ
2019-02-11,112.01576769562566,111.7533187866211,112.32054999086805,111.12681825797401,4962200,JNJ
2019-02-12,111.82105300084301,113.58201599121094,113.700541725258,111.82105300084301,6262300,JNJ
2019-02-13,113.50582457978342,113.82752990722656,114.27623539826821,112.77773423082856,7902200,JNJ
2019-02-14,113.70053049506124,113.70899200439453,114.14077442875438,112.89624788501396,3910400,JNJ
2019-02-15,114.45404202531302,115.46151733398438,115.48691478560318,114.3016443972626,6665000,JNJ
2019-02-19,115.25833219998086,114.87735748291016,115.4615247443098,114.82656257641251,5935500,JNJ
2019-02-20,115.11440080353883,115.43611907958984,115.75782443730341,114.91120827366385,6089800,JNJ
2019-02-21,114.2762295509578,114.64874267578125,114.96198647695753,113.67513939635815,6665500,JNJ
2019-02-22,114.53868059848254,115.64775848388672,115.68161744207856,114.14078293680114,5223900,JNJ
2019-02-25,116.20171025928931,116.07386779785156,117.17325314775185,115.78411235834838,6846600,JNJ
2019-02-26,116.27841495134287,115.99717712402344,116.72157877051424,115.94604533796804,5106900,JNJ
2019-02-27,115.49435237033288,115.7926254272461,116.11647737865067,115.38355817558636,4378100,JNJ
2019-02-28,115.86081861273307,116.44886016845703,117.56528085934633,115.63924320211872,10133200,JNJ
2019-03-01,116.94313330175615,117.90615844726562,118.12773381528896,116.76415907849744,5641600,JNJ
2019-03-04,118.33227919703793,118.0169448852539,118.80952647496584,117.19027977740986,8377700,JNJ
2019-03-05,118.29819027080892,118.26410675048828,118.57942807850604,117.91468889813605,6568900,JNJ
2019-03-06,118.86066378399383,118.53681182861328,119.01405912874444,118.11922694300534,6236900,JNJ
2019-03-07,118.05956498600406,117.81242370605469,118.56237817887556,117.35221166199214,6100400,JNJ
2019-03-08,117.68460825515643,117.65904235839844,118.71581377245643,116.26138365155616,7046700,JNJ
2019-03-11,117.7016274235998,118.08512878417969,118.48567840638924,117.1988142396392,6150400,JNJ
2019-03-12,118.161836320436,118.61351776123047,119.312353502242,118.03400685757512,5552900,JNJ
2019-03-13,118.96290459275394,118.80950927734375,119.17596231127554,118.47713975661051,6446900,JNJ
2019-03-14,117.89764615220987,117.62493896484375,118.28967817631583,117.55675891699862,8493600,JNJ
2019-03-15,117.60790081432694,117.26701354980469,117.82947623586485,116.61079191138299,11922500,JNJ
2019-03-18,117.30960286042348,116.9005355834961,117.42039706201363,116.51703419862577,7369600,JNJ
2019-03-19,117.27553382441806,117.9828872680664,118.30673927947588,117.1562219787434,5882500,JNJ
2019-03-20,117.88911991162985,117.00279235839844,118.04251525506595,116.457365019492,5475700,JNJ
2019-03-21,116.7556558616177,117.693115234375,118.27262611643292,116.71304170758073,5765100,JNJ
2019-03-22,117.39482603242296,116.678955078125,117.94025337912811,116.63634092522338,6528800,JNJ
2019-03-25,116.67895071242349,116.42327880859375,116.76416601102459,115.68184199109945,4500300,JNJ
2019-03-26,116.69599463250516,118.09366607666016,118.69022522720547,116.69599463250516,4758600,JNJ
2019-03-27,118.11070657226219,118.20445251464844,118.86919174101834,117.66755575735876,6764900,JNJ
2019-03-28,118.51125210321908,118.35785675048828,118.85215233820026,118.21297902712665,4602100,JNJ
2019-03-29,118.69875150694922,119.13338470458984,119.210095389833,118.35786425437013,7168400,JNJ
2019-04-01,119.30381578426145,118.44305419921875,119.55947466693517,118.23852709307978,5885200,JNJ
2019-04-02,118.46863059550863,117.3607406616211,118.46863059550863,116.67895323798865,5517800,JNJ
2019-04-03,117.77833255482689,116.9005355834961,117.81242908024583,116.64486365891112,5947000,JNJ
2019-04-04,116.6448774353805,115.5369873046875,116.7641892804097,115.1620035048769,5844600,JNJ
2019-04-05,115.937496654787,116.05680847167969,116.3977086656679,115.64774124290658,4759700,JNJ
2019-04-08,115.94603792152597,116.02273559570312,116.33805692555184,115.64775184992956,4329600,JNJ
2019-04-09,115.9034404701287,115.5369873046875,116.12501589546414,114.67622549039069,5210300,JNJ
2019-04-10,115.8096836399043,115.54549407958984,116.01422378531612,115.33243630462468,4194100,JNJ
2019-04-11,115.86934452002025,115.23017120361328,116.05682339580636,114.55690136141655,4485200,JNJ
2019-04-12,115.23870726598152,115.88639831542969,116.20173271135936,114.83815754997568,5756800,JNJ
2019-04-15,115.90344714274937,116.34661102294922,116.57670409188482,115.73300349775452,5380900,JNJ
2019-04-16,117.88061089325943,117.62493896484375,119.90891204959098,117.23290694073779,10745700,JNJ
2019-04-17,118.46008491694303,118.05101776123047,119.44014516609056,117.32661635689679,9543700,JNJ
2019-04-18,118.75839099996912,117.19880676269531,119.51687604393165,115.69035430303498,10485300,JNJ
2019-04-22,116.73863381423668,117.4630355834961,118.02551133346104,116.2954829239767,4666500,JNJ
2019-04-23,117.1135900695868,119.22711944580078,120.03674935162117,116.96871235065419,5790500,JNJ
2019-04-24,119.01407086170529,118.63056945800781,119.43166879249561,118.34081399779326,5676300,JNJ
2019-04-25,118.05105629766136,119.01406860351562,119.1163451788386,117.57380895953631,5218100,JNJ
2019-04-26,119.21006600617022,119.64469909667969,119.75549327826545,118.72428813676676,4613600,JNJ
2019-04-29,119.61064106015392,119.17599487304688,119.67880810517593,118.95441946668865,4275200,JNJ
2019-04-30,119.47426571653712,120.33501434326172,120.54807209280858,118.42602522989023,6003700,JNJ
2019-05-01,120.12195116920418,120.97418212890625,121.31508231519454,119.09927661836419,6656300,JNJ
2019-05-02,120.9401002861202,120.40319061279297,121.14462739671143,119.41459956489327,8835600,JNJ
2019-05-03,120.4117145883053,121.02532196044922,121.09350200224448,120.23275335710443,5281600,JNJ
2019-05-06,119.52539632957868,121.09349822998047,121.22134068086905,119.25267617089338,5818900,JNJ
2019-05-07,120.01115987919033,119.28675842285156,120.48840709578519,118.51122519387924,6606700,JNJ
2019-05-08,119.48280259109326,119.13338470458984,120.09641004894775,119.05668702336182,4667300,JNJ
2019-05-09,118.41751050082512,118.23001861572266,118.73284485523277,117.30108982390625,5604200,JNJ
2019-05-10,117.97433162869739,118.50272369384766,118.67316729382611,116.25283436369794,4771600,JNJ
2019-05-13,117.48005968949705,116.92610168457031,117.65902093421646,116.35510842091792,5560000,JNJ
2019-05-14,116.78974328109267,116.60226440429688,117.47153075640145,116.52555372286395,7179400,JNJ
2019-05-15,116.67042444513646,116.678955078125,117.17325064295369,115.33242847131865,6429400,JNJ
2019-05-16,117.08803707943248,117.78687286376953,118.62205574893973,116.73010155721668,6857200,JNJ
2019-05-17,116.75566160957601,118.12775421142578,118.48568971573249,116.6363497748071,6915300,JNJ
2019-05-20,118.12773865268181,117.96581268310547,118.42602470232382,117.33515706581154,4771100,JNJ
2019-05-21,118.56238274558692,117.71015167236328,118.9458971317489,117.67606815120058,4859000,JNJ
2019-05-22,117.90618744990249,118.2555923461914,118.41751834896746,117.17326812429528,5456800,JNJ
2019-05-23,118.03401226160939,119.13338470458984,119.18452949609033,117.32665885869338,6951800,JNJ
2019-05-24,119.69973374870352,119.14199829101562,119.69973374870352,118.89315280275758,5473300,JNJ
2019-05-28,119.27067049834021,117.61461639404297,120.54918815456962,117.59745148045127,11919600,JNJ
2019-05-29,116.602109101145,112.68934631347656,116.602109101145,110.27819285573317,23247400,JNJ
2019-05-30,112.78372706661307,113.35862731933594,113.96785740108336,112.55204654617464,7360600,JNJ
2019-05-31,112.85238124260987,112.5348892211914,113.26424756772681,111.21347876048547,7811000,JNJ
2019-06-03,112.83520357202394,112.78372192382812,113.6074544809471,112.44048911420113,8434600,JNJ
2019-06-04,113.77907851418801,114.7486801147461,115.23778196324312,113.7619136002952,6648900,JNJ
2019-06-05,115.58098486052002,115.30641174316406,115.94995844405003,114.86021569784562,6860600,JNJ
2019-06-06,115.75259557263128,117.27994537353516,118.12085582935194,115.48659836246135,9115800,JNJ
2019-06-07,118.06080631026713,118.88455200195312,119.77693116603551,117.67468083631796,6533900,JNJ
2019-06-10,118.92744193742608,119.28782653808594,119.39936573565255,118.0693796235716,4994700,JNJ
2019-06-11,119.85412231929577,119.93993377685547,120.69503270581235,119.6996774072765,8230500,JNJ
2019-06-12,120.38611937074155,121.57023620605469,122.62566205214533,120.38611937074155,9216500,JNJ
2019-06-13,121.60459140411501,120.73795318603516,121.80194206902591,120.30892203179907,7500800,JNJ
2019-06-14,121.18413071053706,120.20594024658203,121.40723528022284,120.1630345144893,6548100,JNJ
2019-06-17,120.1287214089211,119.64820861816406,120.3346610733848,119.45085795617277,5562800,JNJ
2019-06-18,120.60922717575177,120.32606506347656,120.92670601694329,119.94851558044296,7122700,JNJ
2019-06-19,120.13730490229784,120.51485443115234,120.96105051916153,120.0515065230988,6393400,JNJ
2019-06-20,121.20127898711088,122.0250244140625,122.18804522485445,120.9867634490806,7335800,JNJ
2019-06-21,121.38148021272552,121.92205047607422,122.21378847127696,120.99534176220405,11272200,JNJ
2019-06-24,122.20524276039154,122.75440216064453,123.30356156089752,121.92208060343398,5894700,JNJ
2019-06-25,122.93457013142189,123.76689147949219,124.4018491025222,122.8659235870152,7517000,JNJ
2019-06-26,123.43229627032275,121.71617126464844,123.43229627032275,120.78087318587994,7674100,JNJ
2019-06-27,122.04222808068006,120.72081756591797,122.27390862622096,120.643595081736,5233500,JNJ
2019-06-28,120.76371752702646,119.51094055175781,121.07262054195611,118.8502287795205,12792400,JNJ
2019-07-01,120.3003438465709,119.57957458496094,120.35182549482975,119.03041518187817,5872300,JNJ
2019-07-02,119.4594060015167,120.15443420410156,120.15443420410156,119.00463413827009,4501200,JNJ
2019-07-03,120.98680566685708,121.96499633789062,121.9993130750348,120.80660679111676,3436300,JNJ
2019-07-05,121.62177511283966,120.61784362792969,121.72473841601183,120.44622066531768,4652400,JNJ
2019-07-08,120.23170886447836,120.96106719970703,121.05545459493669,119.81984254574631,4078100,JNJ
2019-07-09,121.38149063064165,121.33858489990234,122.24812878241609,120.9095537784909,4217400,JNJ
2019-07-10,121.65606560626772,121.16697692871094,121.83626444094081,120.70361597840352,4874400,JNJ
2019-07-11,120.93531499589038,120.2231216430664,121.16699550656637,119.28783678295743,5817400,JNJ
2019-07-12,120.23169384301752,115.23777770996094,120.23169384301752,113.53881790108524,17780100,JNJ
2019-07-15,116.17306046102776,115.58958435058594,117.00538198379918,115.36647976118803,10038200,JNJ
2019-07-16,114.06222071489846,113.6932601928711,114.83448467766426,113.0497134370624,10214500,JNJ
2019-07-17,113.68467981791689,113.14409637451172,114.6199645906403,112.75797095479022,8862100,JNJ
2019-07-18,113.37579958601069,113.3243179321289,113.70185442492675,112.55205384491907,6203100,JNJ
2019-07-19,113.47876070433756,111.81411743164062,113.59888892540877,111.71115412586362,8340200,JNJ
2019-07-22,111.54810699798863,110.38114166259766,111.67681111502004,109.69468915478075,12624800,JNJ
2019-07-23,110.35539896003722,110.55274963378906,111.0761681891249,109.96927352252541,5803600,JNJ
2019-07-24,110.58707077982818,111.35932159423828,111.36789750355703,110.32107356804228,6838600,JNJ
2019-07-25,111.59959594680109,112.50914001464844,112.86094874821005,111.26495212763098,8897800,JNJ
2019-07-26,112.66359372622469,112.17449188232422,112.66359372622469,111.96856528951805,4894600,JNJ
2019-07-29,112.40618311303376,114.13947296142578,114.38830531579674,111.72831952540696,7832000,JNJ
2019-07-30,113.66752190957021,113.33287811279297,113.6846868228131,112.63784969587041,5509600,JNJ
2019-07-31,112.95531666387299,111.73686981201172,113.26421960469636,111.70253998914735,8559200,JNJ
2019-08-01,111.77121046778252,111.79695129394531,112.18308987237526,110.70722140506956,7870700,JNJ
2019-08-02,112.28603345532089,112.46623229980469,112.80945198368886,111.35074868769357,6574900,JNJ
2019-08-05,112.32895637136467,111.68540954589844,112.80089332863865,110.69862989105401,9480000,JNJ
2019-08-06,111.8398429115925,112.20881652832031,112.59494196499467,111.19629615280446,7880600,JNJ
2019-08-07,110.99895136220309,111.72830963134766,112.32895068611747,109.99501993644647,6771700,JNJ
2019-08-08,112.38898310303453,112.9896240234375,113.2213044830894,111.74543645410489,5260500,JNJ
2019-08-09,113.0926268704366,113.29855346679688,113.91635944186396,112.60352501809467,4677300,JNJ
2019-08-12,112.83521727091923,113.20417785644531,113.864889638823,112.65501838736367,6852100,JNJ
2019-08-13,113.52165559768218,114.48268127441406,115.06617050171047,113.26423426484533,5013200,JNJ
2019-08-14,113.71900737664012,111.77120208740234,113.72758328705338,111.65966288005787,7736200,JNJ
2019-08-15,111.69398045400041,112.01145935058594,112.4662444657665,110.90456462127892,7251200,JNJ
2019-08-16,112.8094600155731,112.71507263183594,112.98106986973357,112.06294994882904,5858900,JNJ
2019-08-19,113.69324480428136,113.47872924804688,113.75331544466246,113.10976877595898,4958000,JNJ
2019-08-20,113.22990776584638,112.06294250488281,113.83054876200592,111.9428143056509,7302000,JNJ
2019-08-21,113.0068004139019,112.86093139648438,113.61603039769645,112.27745532681425,6912800,JNJ
2019-08-22,112.92101004591808,112.63784790039062,113.37578204216123,112.23455755006295,7213500,JNJ
2019-08-23,112.46625087729709,109.6003189086914,112.62927174362572,109.08547620483029,15714000,JNJ
2019-08-26,110.15359019623396,110.48210144042969,110.72415819159382,109.47064059370558,8889500,JNJ
2019-08-27,112.28021382587937,112.0727310180664,114.45872394796659,111.60591118936193,20183800,JNJ
2019-08-28,110.53394418134872,111.2428207397461,111.40707632517129,109.79912732350235,9878800,JNJ
2019-08-29,111.38115988364181,110.86247253417969,111.69237756976018,109.64353549762423,6749900,JNJ
2019-08-30,110.88840828643283,110.9662094116211,111.60593833129805,110.32648708749561,7371100,JNJ
2019-09-03,110.64633263646012,111.29470825195312,111.5021778960297,110.23138015720548,5710200,JNJ
2019-09-04,111.94308700404264,111.39845275878906,112.02952829955578,110.72414997471445,4807200,JNJ
2019-09-05,112.29750995475707,111.15638732910156,112.29750995475707,110.92297078638278,4754100,JNJ
2019-09-06,111.41577136592757,110.83656311035156,111.71833575496277,110.71553471651636,6758300,JNJ
2019-09-09,110.65498801352678,109.74726867675781,110.79330991440828,109.43605099532567,7684700,JNJ
2019-09-10,110.08441607851276,111.99494934082031,111.99494934082031,109.21992401596857,8239500,JNJ
2019-09-11,112.26295648794223,113.39543914794922,113.49053381663475,111.58865363402808,6203600,JNJ
2019-09-12,113.55967599261425,112.75569152832031,113.91412089828256,112.43583369160109,5250000,JNJ
2019-09-13,113.53374659827391,113.05827331542969,113.74122944654293,112.34939666827293,5369800,JNJ
2019-09-16,112.4790797479028,111.98631286621094,113.03235422372467,111.80477689271689,5101700,JNJ
2019-09-17,112.03818625742596,112.09869384765625,112.81622390446375,111.61458036140134,4976400,JNJ
2019-09-18,112.29751156368775,112.73841094970703,112.86807948024105,111.32928469276223,4373600,JNJ
2019-09-19,112.06410483569076,112.47905731201172,113.41271027705992,111.83068829665336,4730100,JNJ
2019-09-20,113.24847203474715,113.81038665771484,114.11296418768416,112.63467680207638,12053100,JNJ
2019-09-23,113.26574828335056,113.88818359375,114.15617400968004,112.80756856751505,5183700,JNJ
2019-09-24,114.19940361851616,113.72393035888672,114.78725187325678,113.54238122662761,7102600,JNJ
2019-09-25,113.68070860000878,113.23982238769531,113.74122937738049,112.58279996412743,4522900,JNJ
2019-09-26,113.32627797609638,111.38982391357422,113.51646731310893,110.68093398632666,7545800,JNJ
2019-09-27,111.18233859820239,111.17369842529297,111.86528160895031,109.53115538634758,6006500,JNJ
2019-09-30,111.580001503357,111.84799194335938,112.62602955569548,111.51948072472287,6552100,JNJ
2019-10-01,112.40126940173248,112.37533569335938,113.07557220163893,112.18514637122135,7673000,JNJ
2019-10-02,114.76995473680665,114.11294555664062,116.44707135026076,113.4386428427304,12051800,JNJ
2019-10-03,113.80173087440589,113.41271209716797,114.43280636597413,112.3926046372602,6997600,JNJ
2019-10-04,113.54240636193897,115.54803466796875,115.5999020912101,113.46460522707693,7233300,JNJ
2019-10-07,115.05526290611077,115.11578369140625,115.68635170517493,114.23399796022777,5427200,JNJ
2019-10-08,114.5019652930911,113.97462463378906,115.20220171799517,113.67206034176088,7870400,JNJ
2019-10-09,113.36949428151004,111.70967102050781,113.4645889408379,111.10452918437723,7787700,JNJ
2019-10-10,111.47624781460128,111.57134246826172,112.4877019356613,111.1996172164721,5119700,JNJ
2019-10-11,113.36951206367414,113.53376770019531,114.6489568880476,113.09288140566855,7161400,JNJ
2019-10-14,113.55966777585358,113.00639343261719,113.55966777585358,112.74704319867182,5700000,JNJ
2019-10-15,114.97745612638559,114.8391342163086,116.05807131554336,114.19941846663336,10008800,JNJ
2019-10-16,116.61996938405782,116.85338592529297,118.08096302299761,115.66903606723949,12434200,JNJ
2019-10-17,117.53633668886224,117.7178726196289,118.85900837742315,117.26833309160989,8434000,JNJ
2019-10-18,115.24544664062239,110.39564514160156,116.17909974745619,110.39564514160156,25868700,JNJ
2019-10-21,111.23418626321987,110.67227172851562,112.09867828036569,109.84235358797106,13823600,JNJ
2019-10-22,111.311988950221,111.69236755371094,112.85078370717466,110.73278087348913,7613700,JNJ
2019-10-23,112.09003859703262,112.2975082397461,112.79891519480596,111.57999147056016,6693400,JNJ
2019-10-24,112.74707107164204,110.2227554321289,112.88539298942186,109.01246503376375,12111600,JNJ
2019-10-25,110.50803332465978,110.95757293701172,111.60594205072755,110.05849371230785,6947300,JNJ
2019-10-28,111.1909583004341,111.6750717163086,112.38396149748286,111.09586365152295,7876300,JNJ
2019-10-29,112.12463704540978,111.62322998046875,112.35805363571606,111.1391164532441,4506300,JNJ
2019-10-30,115.23680641000414,114.8391342163086,115.43563591130021,113.87954740069236,9627600,JNJ
2019-10-31,114.44147458652388,114.14753723144531,114.83913358693668,113.15337653930999,7686700,JNJ
2019-11-01,114.1561720534655,113.42134857177734,114.97743682111035,113.3694811619831,5541800,JNJ
2019-11-04,113.94003757537632,112.58277893066406,114.06970608680113,112.46175058963429,6140300,JNJ
2019-11-05,112.84212680229822,112.74703216552734,113.65475129995859,112.10730340987779,6257300,JNJ
2019-11-06,112.74705695938503,113.2138900756836,113.66341646554577,112.12462159838859,5450000,JNJ
2019-11-07,113.87954375676514,113.62019348144531,114.44147155180859,113.25710837243874,5873700,JNJ
2019-11-08,113.5078136008688,114.97744750976562,115.01202138914216,113.22252962937846,5003000,JNJ
2019-11-11,114.346367430772,114.09565734863281,114.56249044380834,113.5337427911791,4371400,JNJ
2019-11-12,114.11294756111472,113.55103302001953,114.1907486776784,113.26574906818456,5228700,JNJ
2019-11-13,113.28304512600089,113.48188781738281,113.6720771449896,113.00641449836586,5885400,JNJ
2019-11-14,113.2743976626986,113.2138900756836,113.55968163574718,112.50500022912001,4217500,JNJ
2019-11-15,113.46457858310148,116.65455627441406,116.68048997994494,113.05826627498246,10495100,JNJ
2019-11-18,116.03215320769658,116.55949401855469,117.30295789630374,114.68354738087395,9291800,JNJ
2019-11-19,116.70642162741395,116.55081939697266,116.87067722028058,116.02347874197511,5192200,JNJ
2019-11-20,116.80152820134444,117.51905822753906,117.86484979122444,115.9024622211009,7594400,JNJ
2019-11-21,117.51905553445444,117.95130157470703,118.30574649357872,116.70643086820317,6424900,JNJ
2019-11-22,118.13284504520122,119.36043548583984,119.84454897116616,118.00317650131137,9235800,JNJ
2019-11-25,119.30820515052284,119.41265869140625,119.82178610319299,118.5944171503278,6111900,JNJ
2019-11-26,118.79462670944625,119.40396118164062,119.55194146185245,117.64558460545518,10636500,JNJ
2019-11-27,119.39524782911118,119.90882873535156,120.34406949301163,119.1689141343319,5523000,JNJ
2019-11-29,119.77827151110252,119.6825180053711,120.36149257965029,119.20375047671399,3278900,JNJ
2019-12-02,119.88271744919032,119.56934356689453,119.9958842985592,119.1254027680147,4717100,JNJ
2019-12-03,119.17761280221445,119.39523315429688,119.64766691841591,118.5247517459672,5741400,JNJ
2019-12-04,120.56168505939301,121.32771301269531,121.6410868770014,120.16125773403228,7257300,JNJ
2019-12-05,121.30160420856119,121.4843978881836,121.64979150093306,120.08292212027203,5472900,JNJ
2019-12-06,121.39734745094134,122.19818878173828,123.24276385310418,121.39734745094134,6640400,JNJ
2019-12-09,122.20690457901529,122.30265808105469,122.57250523703085,121.91964407289711,4241000,JNJ
2019-12-10,122.5638068133988,121.85871887207031,122.73790046962276,121.78907875308181,5310300,JNJ
2019-12-11,122.67695513973987,122.7204818725586,123.59096339895706,122.41582130781552,6631500,JNJ
2019-12-12,123.01642104372475,123.03382110595703,123.66056869106582,122.5028269930868,5012400,JNJ
2019-12-13,122.82499173572121,123.0687255859375,123.43432636126191,122.13730365064777,4257200,JNJ
2019-12-16,123.37334848764709,123.42557525634766,124.34829687253784,123.16444141284482,5353100,JNJ
2019-12-17,124.47886393020326,124.9663314819336,125.39287223094493,124.06103649764792,10722400,JNJ
2019-12-18,125.10559544032346,124.64424133300781,125.24487566054893,124.25252733580491,7849200,JNJ
2019-12-19,125.25360419028476,126.5245132446289,126.98586745690893,125.00987039068383,9414700,JNJ
2019-12-20,127.8563182467379,127.14251708984375,128.6919729915246,126.04571525637644,14532800,JNJ
2019-12-23,126.8639628014806,127.47329711914062,127.75184425757438,126.51576227532347,6558700,JNJ
2019-12-24,127.09028272415982,127.02934265136719,127.09898275634795,126.44612171495672,4238900,JNJ
2019-12-26,127.06420393239874,126.94233703613281,127.24699763554987,126.35911594096763,3019300,JNJ
2019-12-27,127.26437173000942,126.8726577758789,127.56904551793947,126.68985084662259,3432700,JNJ
2019-12-30,126.89879971632328,126.48097229003906,127.26440037463378,126.24593855166289,2923300,JNJ
2019-12-31,126.30688867776892,126.9771499633789,127.09901685917121,126.02832818310338,4435000,JNJ
2020-01-02,126.97714025703361,127.06419372558594,127.10772045986211,126.28946567245016,5777000,JNJ
2020-01-03,124.91409646985564,125.59307098388672,126.54189264035402,124.47885571560526,5752400,JNJ
2020-01-06,125.3493478959285,125.4364013671875,125.52344155595165,124.34829938892423,7731300,JNJ
2020-01-07,125.35803969465299,126.20240783691406,126.611535216463,123.06868231488303,7382900,JNJ
2020-01-08,126.10665175760782,126.18500518798828,127.07288676235885,125.08818998759897,6605800,JNJ
2020-01-09,126.88141542860332,126.55934143066406,127.11644922081445,126.2111540427566,6112700,JNJ
2020-01-10,126.8726909983662,126.27205657958984,127.24699170427326,126.13277633820795,5042600,JNJ
2020-01-13,126.63764035314502,126.82914733886719,126.90748748325541,125.97607921860042,4593200,JNJ
2020-01-14,126.26334461967747,127.54295349121094,127.62129363865331,125.98478416322415,7037500,JNJ
2020-01-15,127.43848816773884,127.969482421875,128.3089696805854,127.29922122037867,4960300,JNJ
2020-01-16,128.3263509695932,129.0053253173828,129.5624328151202,127.26436272664218,6476000,JNJ
2020-01-17,129.18818542890875,129.84974670410156,130.05866708271316,128.7703446716856,9083600,JNJ
2020-01-21,129.33614845076977,129.93678283691406,130.720210907758,129.26650833386233,9543900,JNJ
2020-01-22,127.69965520696982,129.0489044189453,129.8584459766331,127.09032070938291,10305300,JNJ
2020-01-23,128.86606186720968,129.2926025390625,129.50152285879508,127.75184672695356,8671900,JNJ
2020-01-24,129.33613790450687,129.1098175048828,129.658211796759,128.7703169817071,9051900,JNJ
2020-01-27,128.4134422695186,129.484130859375,130.10217860558956,127.96078814338236,7587100,JNJ
2020-01-28,129.23171358143313,130.1370086669922,131.06843042234738,128.96185310850586,7336600,JNJ
2020-01-29,130.0934452877055,131.04226684570312,131.60808773700336,129.8148981407899,6288600,JNJ
2020-01-30,130.59831390575923,130.8855743408203,131.01614122835213,129.7452459147388,6470600,JNJ
2020-01-31,130.35463594252107,129.58860778808594,130.57225636980408,129.38840071408467,8651700,JNJ
2020-02-03,130.06735367089098,130.72021484375,130.99877531976722,129.91067336500222,5765200,JNJ
2020-02-04,131.86924284476547,131.96499633789062,132.96604471670489,131.61679577993857,6541400,JNJ
2020-02-05,132.0694741691707,134.04547119140625,134.07158457774673,131.71257351252325,5979900,JNJ
2020-02-06,134.27178258496392,133.64503479003906,134.4894029781324,132.95736019192427,6201200,JNJ
2020-02-07,133.4796486980313,132.2174530029297,133.58411552474345,131.92149243931877,5700300,JNJ
2020-02-10,132.0346211279837,132.19131469726562,132.2348414266491,131.34694662069947,4835600,JNJ
2020-02-11,132.56560767314883,132.30447387695312,132.64396109449973,131.91274661767517,3715300,JNJ
2020-02-12,132.20000101529388,131.52102661132812,132.44373473556408,131.37304637277063,5166800,JNJ
2020-02-13,130.7114985491629,130.6505584716797,131.47751319792815,130.46776480421585,5480200,JNJ
2020-02-14,131.05969496350585,130.68539428710938,131.12933507870622,129.8323128377751,5716300,JNJ
2020-02-18,130.98136576454115,129.82362365722656,131.2163995126789,129.75398353620446,7230700,JNJ
2020-02-19,129.88455460562466,129.64952087402344,130.36330881991316,129.3361469927198,6115200,JNJ
2020-02-20,129.3622711959195,129.15335083007812,130.0325457474773,128.3089826149001,7464700,JNJ
2020-02-21,128.9095935793697,130.5112762451172,130.78113664947585,128.43082612969172,7776800,JNJ
2020-02-24,128.33873237647032,127.8218765258789,130.52881313374797,127.2436919978315,10588900,JNJ
2020-02-25,127.89196446326567,126.71807098388672,128.55774422080592,125.99973142538178,10529000,JNJ
2020-02-26,127.33131009819338,125.86832427978516,128.09345398122576,125.78948457475279,10093800,JNJ
2020-02-27,124.88716475415077,121.87361145019531,126.82320205289632,121.72468756062908,12566700,JNJ
